,0
"RangeIndex(start=0, stop=1, step=1)","   COST (billion euros)  Cost per MWh produced (euros/MWh)
0             19.777802                           0.000039"
offshore,2.419290165376
onshore,8.946488175218999
pv,4.785445011116341
river,0.111375
lake,0.16385884765449996
biogas,0.8227392279579985
phs,0.2218838693025935
battery,1.1518410263218548
methanation,1.154880790805121
