hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
22,12.25,60.8,0.0,1.47,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,2081.27,0.0,0.0,7.52,35.63
23,12.01,60.39,0.0,1.39,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,2085.79,0.0,0.0,7.47,31.3
24,11.75,59.25,0.0,1.31,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,2090.31,0.0,0.0,7.48,32.15
25,11.65,56.27,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,2094.83,0.0,0.0,7.51,34.47
26,11.15,53.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,2099.35,7.48,0.0,0.0,31.91
27,10.74,49.41,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,2103.87,7.48,0.0,0.0,31.55
28,10.64,46.64,0.0,1.16,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,2108.38,0.0,0.0,7.47,31.29
29,10.65,48.02,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,2112.9,0.0,0.0,7.46,30.09
30,10.97,54.05,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,2117.42,0.0,0.0,7.47,31.4
31,11.25,61.92,0.74,1.18,0.0,0.0,0.0,0.0,0.0,-7.03,-0.0,-7.66,0.0,0.0,2121.94,0.0,0.0,7.52,35.17
32,11.64,67.14,7.96,1.23,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,6.67,0.0,2126.46,0.0,0.0,7.52,35.83
33,11.49,68.19,17.69,1.33,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,15.51,0.0,2130.98,0.0,0.0,7.56,39.43
34,11.19,68.57,26.51,1.43,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,24.34,0.0,2135.5,0.0,0.0,7.69,51.43
35,11.34,69.45,33.31,1.5,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,33.18,0.0,2140.02,0.0,0.0,7.74,55.94
36,11.53,70.16,31.03,1.58,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,42.01,0.0,2144.54,0.0,0.0,7.78,59.58
37,11.7,71.11,25.86,1.62,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,50.85,0.0,2149.06,0.0,0.0,7.77,57.83
38,12.24,71.97,17.35,1.46,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,59.68,0.0,2153.58,0.0,0.0,7.73,54.27
39,12.3,71.96,5.56,1.43,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,68.52,0.0,2158.1,0.0,0.0,7.69,50.85
40,12.37,71.02,0.0,1.59,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,77.35,0.0,2162.62,0.0,0.0,7.57,40.21
41,12.42,70.55,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,86.19,0.0,2167.14,0.0,0.0,7.58,40.58
42,12.44,70.2,0.0,2.24,0.0,0.0,0.0,0.0,0.0,-9.3,-0.64,-7.66,95.02,0.0,2171.66,0.0,0.0,7.63,45.96
43,12.43,68.43,0.0,2.49,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,103.86,0.58,2176.18,0.0,7.67,0.0,49.29
44,12.37,66.1,0.0,2.43,0.0,0.0,0.0,0.0,0.0,-9.3,-20.07,-7.66,112.69,0.58,2180.69,0.0,7.61,0.0,43.87
45,12.27,63.96,0.0,2.12,0.0,0.0,0.0,0.0,0.0,-9.3,-18.22,-7.66,121.53,18.63,2185.21,0.0,7.6,0.0,43.17
46,12.14,61.99,0.0,1.93,0.0,0.0,0.0,0.0,0.0,-9.3,-14.82,-7.66,130.36,35.03,2189.73,0.0,0.0,7.62,44.28
47,11.96,59.65,0.0,1.93,0.0,0.0,0.0,0.0,0.0,-9.3,-15.62,-7.66,139.2,48.36,2194.25,7.58,0.0,0.0,40.97
48,11.83,57.17,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-9.3,-12.6,-7.66,148.03,62.42,2198.77,0.0,7.58,0.0,41.35
49,11.57,54.13,0.0,1.79,0.0,0.0,0.0,0.0,0.0,-9.3,-0.43,-7.66,156.87,73.76,2203.29,0.0,0.0,7.68,50.11
50,11.42,50.59,0.0,1.73,0.0,0.0,0.0,0.0,0.0,-8.18,-0.0,-7.66,165.7,74.14,2207.81,0.0,7.66,0.0,47.9
51,11.33,47.89,0.0,1.64,0.0,0.0,0.0,0.0,0.0,-4.93,-0.0,-7.66,173.48,74.14,2212.33,0.0,0.0,7.66,48.27
52,11.2,45.4,0.0,1.49,0.0,0.0,0.0,0.0,0.0,-1.94,-0.0,-7.66,178.16,74.14,2216.85,0.0,7.66,0.0,48.49
53,11.1,42.99,0.0,1.45,0.0,0.0,1.32,0.0,0.0,-0.0,-0.0,-7.66,180.0,74.14,2221.37,0.0,0.0,7.67,49.2
54,10.81,41.48,0.0,1.48,0.0,0.0,4.12,0.0,0.0,-0.0,-0.0,-7.66,178.53,74.14,2225.89,5.18,2.5,0.0,50.23
55,10.52,40.35,1.21,1.53,0.0,0.0,4.27,0.0,0.0,-0.0,-0.0,-2.23,173.95,74.14,2230.41,5.03,2.71,0.0,55.65
56,10.19,39.42,11.54,1.67,0.0,0.0,4.73,0.0,0.0,-0.0,-0.0,-7.66,169.2,74.14,2231.72,4.57,3.21,0.0,59.89
57,9.72,38.39,24.21,1.71,0.0,0.0,0.0,0.0,0.0,-0.94,-0.0,-7.66,163.95,74.14,2236.24,7.85,0.0,0.0,65.43
58,9.13,37.99,34.16,1.88,0.0,0.0,0.0,0.0,0.0,-8.72,-0.0,-7.66,164.84,74.14,2240.76,7.86,0.0,0.0,66.78
59,8.49,37.37,39.37,1.99,0.0,0.0,0.0,0.0,0.0,-6.32,-0.0,-7.66,173.12,74.14,2245.28,7.93,0.0,0.0,73.24
60,7.72,35.55,40.17,2.01,0.0,0.0,0.0,0.0,0.0,-0.91,-0.0,-7.66,179.13,74.14,2249.8,0.0,0.0,7.97,76.88
61,7.01,32.71,32.29,2.0,0.0,0.0,0.0,2.49,0.0,-0.0,-0.0,-0.0,180.0,74.14,2254.32,7.97,0.0,0.0,76.5
62,6.58,30.0,21.09,1.85,0.0,0.0,0.0,10.71,0.0,-0.0,-0.0,-0.0,180.0,71.51,2254.32,0.0,0.0,7.9,70.23
63,6.68,30.14,7.22,1.71,0.0,0.0,0.0,18.85,0.0,-0.0,-0.0,-0.0,180.0,60.24,2254.32,6.61,1.23,0.0,64.6
64,6.94,30.84,0.03,1.72,0.0,0.0,3.16,20.08,0.0,-0.0,-0.0,-0.0,180.0,40.4,2254.32,6.14,0.0,1.68,62.77
65,6.92,30.78,0.0,1.9,0.0,0.0,0.0,0.94,19.09,-0.0,-0.0,-0.0,176.48,19.26,2254.32,0.0,7.79,0.0,59.63
66,6.82,29.98,0.0,2.21,0.0,0.0,0.0,0.0,23.82,-0.0,-0.0,-0.0,176.48,18.28,2211.9,0.0,7.82,0.0,62.82
67,6.75,28.72,0.0,2.57,0.0,0.0,0.0,0.0,28.04,-0.0,-0.0,-0.0,176.48,18.28,2158.98,0.0,7.86,0.0,66.07
68,6.73,27.56,0.0,2.56,0.0,0.0,0.0,0.0,27.25,-0.0,-0.0,-0.0,176.48,18.28,2096.67,7.83,0.0,0.0,64.1
69,6.82,26.03,0.0,2.27,0.0,0.0,6.53,17.36,0.0,-0.0,-0.0,-0.0,176.48,18.28,2036.13,2.77,0.0,5.01,59.02
70,7.11,25.02,0.0,2.27,0.0,0.0,0.0,0.0,23.88,-0.0,-0.0,-0.0,169.23,0.0,2036.13,7.77,0.0,0.0,58.28
71,7.6,24.89,0.0,2.14,0.0,0.0,0.0,0.0,17.27,-0.0,-0.0,-0.0,169.23,0.0,1983.07,0.0,7.7,0.0,51.9
72,8.3,25.74,0.0,2.0,0.0,0.0,9.3,0.0,5.94,-0.0,-0.0,-0.0,169.23,0.0,1944.69,0.0,7.69,0.0,51.27
73,9.05,26.11,0.0,1.85,0.0,0.0,9.3,0.0,5.55,-0.0,-0.0,-0.0,158.9,0.0,1931.49,0.0,7.7,0.0,51.85
74,9.65,26.55,0.0,1.72,0.0,0.0,0.0,0.0,11.86,-0.0,-0.0,-0.0,148.56,0.0,1919.17,0.0,7.68,0.0,49.77
75,10.34,27.62,0.0,1.73,0.0,0.0,0.0,0.0,10.59,-0.0,-0.0,-0.0,148.56,0.0,1892.83,0.0,7.68,0.0,50.28
76,10.86,29.15,0.0,1.78,0.0,0.0,8.89,0.0,0.0,-0.0,-0.0,-0.0,148.56,0.0,1869.3,0.0,7.69,0.0,50.69
77,11.2,31.21,0.0,1.86,0.0,0.0,7.68,0.0,0.0,-0.0,-0.0,-0.0,138.69,0.0,1869.3,1.62,6.08,0.0,51.95
78,11.36,33.93,0.0,2.07,0.0,0.0,4.46,0.0,0.0,-0.0,-0.0,-0.0,130.15,0.0,1869.3,4.84,0.0,2.86,51.82
79,11.35,36.61,0.5,2.42,0.0,0.0,2.97,0.0,0.0,-0.0,-0.0,-0.0,125.2,0.0,1869.3,0.0,0.0,7.72,53.85
80,11.27,39.79,6.23,2.75,0.0,0.0,0.0,0.0,0.0,-1.69,-0.0,-0.0,121.9,0.0,1869.3,0.0,7.77,0.0,58.35
81,11.11,43.9,18.12,3.17,0.0,0.0,0.0,0.0,0.0,-9.3,-0.85,-0.0,123.5,0.0,1869.3,0.0,0.0,7.86,66.15
82,10.92,49.24,29.38,3.26,0.0,0.0,0.0,0.0,0.0,-9.3,-12.81,-0.0,132.34,0.77,1869.3,0.0,7.91,0.0,70.69
83,10.62,53.24,36.01,3.2,0.0,0.0,0.0,0.0,0.0,-9.3,-18.48,-0.0,141.17,12.3,1869.3,0.0,7.96,0.0,75.28
84,10.23,54.64,40.42,3.3,0.0,0.0,0.0,0.0,0.0,-9.3,-20.08,-0.16,150.01,28.93,1869.3,8.0,0.0,0.0,79.05
85,9.82,55.0,36.35,3.32,0.0,0.0,0.0,0.0,0.0,-9.3,-16.01,-0.0,158.84,47.01,1869.39,0.0,0.0,8.0,79.18
86,9.31,51.89,25.53,3.22,0.0,0.0,0.0,0.0,0.0,-9.3,-11.54,-0.0,167.68,61.41,1869.39,0.0,7.89,0.0,69.1
87,8.85,47.41,9.38,3.21,0.0,0.0,0.0,0.0,0.0,-3.67,-0.0,-0.0,176.51,71.8,1869.39,0.0,0.0,7.85,65.17
88,8.56,44.74,0.07,3.26,0.0,0.0,0.0,0.0,7.65,-0.0,-0.0,-0.0,180.0,71.8,1869.39,0.0,0.0,7.84,64.27
89,8.26,42.3,0.0,3.41,0.0,0.0,9.3,0.0,0.81,-0.0,-0.0,-0.0,180.0,71.8,1852.4,0.0,0.0,7.83,64.08
90,7.9,39.24,0.0,3.76,0.0,0.0,0.0,0.0,16.28,-0.0,-0.0,-0.0,169.67,71.8,1850.6,0.0,7.87,0.0,67.17
91,7.54,35.98,0.0,3.98,0.0,0.0,1.59,0.0,21.08,-0.0,-0.0,-0.0,169.67,71.8,1814.42,0.0,0.0,7.9,70.18
92,7.12,33.49,0.0,3.78,0.0,0.0,0.0,0.0,20.57,-0.0,-0.0,-0.0,167.9,71.8,1767.57,0.0,0.0,7.84,64.96
93,6.56,30.98,0.0,3.36,0.0,0.0,0.0,0.0,21.1,-0.0,-0.0,-0.0,167.9,71.8,1721.85,0.0,0.0,7.81,62.01
94,5.95,28.52,0.0,3.05,0.0,0.0,0.0,0.0,18.9,-0.0,-0.0,-0.0,167.9,71.8,1674.95,0.0,7.75,0.0,56.42
95,5.31,25.85,0.0,2.94,0.0,0.0,0.0,0.0,19.11,-0.0,-0.0,-0.0,167.9,71.8,1632.96,0.0,7.71,0.0,53.22
96,4.69,22.86,0.0,2.86,0.0,0.0,0.0,0.0,21.34,-0.0,-0.0,-0.0,167.9,71.8,1590.51,0.0,0.0,7.7,51.75
97,4.19,20.53,0.0,2.69,0.0,0.0,0.0,0.0,25.57,-0.0,-0.0,-0.0,167.9,71.8,1543.08,0.0,7.71,0.0,52.98
98,3.71,18.67,0.0,2.54,0.0,0.0,0.0,0.0,26.29,-0.0,-0.0,-0.0,167.9,71.8,1486.26,0.0,7.69,0.0,51.21
99,3.24,16.99,0.0,2.41,0.0,0.0,0.0,0.0,28.94,-0.0,-0.0,-0.0,167.9,71.8,1427.84,0.0,7.7,0.0,51.59
100,2.92,15.39,0.0,2.36,0.0,0.0,0.0,0.0,31.22,-0.0,-0.0,-0.0,167.9,71.8,1363.52,0.0,0.0,7.7,51.9
101,2.78,13.95,0.0,2.36,0.0,0.0,0.54,0.0,32.93,-0.0,-0.0,-0.0,167.9,71.8,1294.13,0.0,7.71,0.0,52.56
102,2.81,12.87,0.0,2.57,0.0,0.0,3.13,0.15,32.93,-0.0,-0.0,-0.0,167.3,71.8,1220.95,0.0,0.0,7.73,54.46
103,3.07,12.11,2.89,2.99,0.0,0.0,0.0,0.0,32.43,-0.0,-0.0,-0.0,163.82,71.64,1147.78,7.72,0.0,0.0,53.5
104,3.57,11.82,23.87,3.41,0.0,0.0,9.3,0.0,10.23,-0.0,-0.0,-0.0,163.82,71.64,1075.71,0.0,7.81,0.0,62.2
105,3.75,11.7,47.53,3.62,0.0,0.0,0.0,0.0,0.0,-2.03,-0.0,-0.0,153.49,71.64,1052.99,0.0,7.84,0.0,64.56
106,3.91,11.52,59.9,3.77,0.0,0.0,0.0,0.0,0.0,-8.49,-0.0,-0.0,155.42,71.64,1052.99,0.0,0.0,7.91,70.6
107,4.12,11.91,65.18,3.75,0.0,0.0,0.0,0.0,0.0,-9.3,-2.77,-0.0,163.48,71.64,1052.99,7.93,0.0,0.0,72.89
108,4.35,12.1,62.13,3.63,0.0,0.0,0.0,0.0,0.0,-7.31,-0.0,-0.0,172.32,74.14,1052.99,0.0,0.0,7.95,74.89
109,4.79,12.75,51.41,3.37,0.0,0.0,0.0,0.0,0.0,-0.77,-0.0,-0.0,179.27,74.14,1052.99,0.0,7.92,0.0,71.55
110,5.27,13.73,36.23,3.19,0.0,0.0,0.0,0.0,10.67,-0.0,-0.0,-0.0,180.0,74.14,1052.99,0.0,7.89,0.0,69.09
111,5.73,14.54,13.86,2.98,0.0,0.0,0.0,0.0,29.87,-0.0,-0.0,-0.0,180.0,74.14,1029.27,0.0,7.87,0.0,66.98
112,6.14,15.85,0.02,2.96,0.0,0.0,4.56,0.0,32.93,-0.0,-0.0,-0.0,180.0,74.14,962.89,4.74,0.0,3.08,62.46
113,6.38,16.46,0.0,3.16,0.0,0.0,2.81,0.0,32.93,-0.0,-0.0,-0.0,174.93,74.14,889.72,0.0,7.81,0.0,61.73
114,6.44,17.35,0.0,3.71,0.0,0.0,2.8,0.0,32.93,-0.0,-0.0,-0.0,171.81,74.14,816.54,0.0,7.82,0.0,63.23
115,6.36,18.26,0.0,4.18,0.0,0.0,3.06,0.0,32.93,-0.0,-0.0,-0.0,168.7,74.14,743.36,0.0,0.0,7.84,64.8
116,6.24,18.7,0.0,3.97,0.0,0.0,0.0,20.08,18.43,-0.0,-0.0,-0.0,165.3,74.14,670.18,0.0,0.0,7.87,67.42
117,6.01,18.76,0.0,3.6,0.0,0.0,0.79,0.0,32.93,-0.0,-0.0,-0.0,165.3,53.0,629.24,0.0,7.81,0.0,62.09
118,5.81,18.68,0.0,3.39,0.0,0.0,9.3,0.0,19.78,-0.0,-0.0,-0.0,164.42,53.0,556.06,0.0,0.0,7.76,56.95
119,5.77,18.75,0.0,3.24,0.0,0.0,0.0,0.0,24.85,-0.0,-0.0,-0.0,154.09,53.0,512.11,0.0,0.0,7.71,52.62
120,5.98,19.16,0.0,3.03,0.0,0.0,9.3,14.73,0.0,-0.0,-0.0,-0.0,154.09,53.0,456.88,0.0,0.0,7.7,52.2
121,6.45,19.64,0.0,2.67,0.0,0.0,5.32,19.11,0.0,-0.0,-0.0,-0.0,143.76,37.5,456.88,0.0,0.0,7.71,53.19
122,7.06,20.22,0.0,2.7,0.0,0.0,9.3,16.51,0.0,-0.0,-0.0,-0.0,137.85,17.38,456.88,0.0,3.57,4.17,55.79
123,7.84,21.01,0.0,2.65,0.0,0.0,0.0,0.0,25.32,-0.0,-0.0,-0.0,127.51,0.0,456.88,0.0,7.75,0.0,56.81
124,8.64,21.93,0.0,2.67,0.0,0.0,0.0,0.0,22.09,-0.0,-0.0,-0.0,127.51,0.0,400.62,0.0,7.74,0.0,55.33
125,9.27,22.97,0.0,2.64,0.0,0.0,0.0,0.0,18.32,-0.0,-0.0,-0.0,127.51,0.0,351.53,0.0,0.0,7.71,53.2
126,9.54,23.95,0.0,2.79,0.0,0.0,9.3,0.0,6.51,-0.0,-0.0,-0.0,127.51,0.0,310.81,0.0,7.7,0.0,52.09
127,9.57,25.01,0.33,3.09,0.0,0.0,9.3,0.0,15.66,-0.0,-0.0,-0.0,117.18,0.0,296.35,0.0,7.82,0.0,62.96
128,9.65,26.13,9.6,3.44,0.0,0.0,9.3,0.0,8.17,-0.0,-0.0,-0.0,106.85,0.0,261.55,0.0,7.86,0.0,66.29
129,9.54,30.1,21.08,3.59,0.0,0.0,0.0,0.0,7.34,-0.0,-0.0,-0.0,96.51,0.0,243.38,7.92,0.0,0.0,71.65
130,9.44,34.2,29.58,3.61,0.0,0.0,0.33,0.0,0.0,-0.0,-0.0,-0.0,96.51,0.0,227.08,7.98,0.0,0.0,77.16
131,9.11,36.09,35.31,3.81,0.0,0.0,0.0,0.0,0.0,-0.7,-0.0,-0.0,96.15,0.0,227.08,8.05,0.0,0.0,83.61
132,8.85,37.62,40.7,3.77,0.0,0.0,0.0,0.0,0.0,-6.79,-0.0,-0.0,96.81,0.0,227.08,0.0,8.05,0.0,84.15
133,8.75,39.14,37.92,3.55,0.0,0.0,0.0,0.0,0.0,-9.3,-2.73,-0.0,103.26,0.0,227.08,0.0,0.0,7.98,77.33
134,8.62,38.05,26.76,3.38,0.0,0.0,0.0,0.0,0.0,-8.25,-0.0,-0.0,112.09,2.46,227.08,0.0,0.0,7.88,68.56
135,8.88,37.55,11.14,3.4,0.0,0.0,4.26,1.21,0.0,-0.0,-0.0,-0.0,119.93,2.46,227.08,0.0,0.0,7.86,66.45
136,9.51,40.42,0.2,3.37,0.0,0.0,9.3,1.12,0.0,-0.0,-0.0,-0.0,115.2,1.18,227.08,0.0,7.83,0.0,63.93
137,9.89,41.1,0.0,3.6,0.0,0.0,9.3,0.0,2.16,-0.0,-0.0,-0.0,104.86,0.0,227.08,0.0,7.86,0.0,66.06
138,9.96,39.79,0.0,4.12,0.0,0.0,0.0,0.0,16.12,-0.0,-0.0,-0.0,94.53,0.0,222.27,7.9,0.0,0.0,69.99
139,9.79,37.78,0.0,4.24,0.0,0.0,0.0,0.0,16.16,-0.0,-0.0,-0.0,94.53,0.0,186.44,0.0,0.0,7.88,67.97
140,9.25,35.2,0.0,4.08,0.0,0.0,9.3,0.0,12.76,-0.0,-0.0,-0.0,94.53,0.0,150.54,0.0,7.91,0.0,70.58
141,8.62,32.56,0.0,3.56,0.0,0.0,0.0,0.0,20.87,-0.0,-0.0,-0.0,84.2,0.0,122.19,0.0,7.85,0.0,65.61
142,8.26,30.34,0.0,3.37,0.0,0.0,9.3,0.0,7.61,-0.0,-0.0,-0.0,84.2,0.0,75.81,0.0,7.78,0.0,58.89
143,8.07,28.79,0.0,3.33,0.0,0.0,9.3,0.0,5.55,-0.0,-0.0,-0.0,73.86,0.0,58.9,0.0,7.73,0.0,55.04
144,8.1,28.21,0.0,3.15,0.0,0.0,9.3,0.0,4.11,-0.0,-0.0,-0.0,63.53,0.0,46.58,0.0,0.0,7.71,52.87
145,8.3,28.13,0.0,2.84,0.0,0.0,-0.0,0.0,12.73,-0.0,-0.0,-0.0,53.2,0.0,37.45,0.0,7.7,0.0,52.01
146,8.83,28.62,0.0,2.78,0.0,0.0,9.3,0.0,0.58,-0.0,-0.0,-0.0,53.2,0.0,9.15,0.0,0.0,7.68,50.1
147,9.38,29.38,0.0,2.74,0.0,0.0,9.3,0.0,1.67,-0.0,-0.0,-0.0,42.86,0.0,7.87,0.0,0.0,7.71,52.46
148,9.84,30.26,0.0,2.63,0.0,0.0,9.3,0.0,0.68,-0.0,-0.0,-0.0,32.53,0.0,4.16,0.0,7.71,0.0,52.72
149,10.05,30.69,0.0,2.6,0.0,0.0,8.69,0.0,0.0,-0.0,-0.0,-0.0,22.2,0.0,2.65,0.0,7.7,0.0,52.03
150,10.11,30.13,0.0,2.71,0.11,0.0,9.3,0.0,1.19,-0.0,-0.0,-0.0,12.54,0.0,2.65,0.0,7.72,0.0,53.55
151,10.07,29.29,3.57,3.01,11.6,0.0,1.99,0.0,0.0,-0.0,-0.0,-0.0,2.21,0.0,0.0,0.0,7.78,0.0,59.53
152,10.14,30.12,21.98,3.32,0.0,0.0,0.0,0.0,0.0,-1.34,-0.0,-0.0,0.0,0.0,0.0,7.84,0.0,0.0,64.22
153,10.21,32.2,39.71,3.48,0.0,0.0,0.0,0.0,0.0,-9.3,-4.05,-0.0,1.27,0.0,0.0,7.92,0.0,0.0,72.25
154,10.1,32.02,49.75,3.91,0.0,0.0,0.0,0.0,0.0,-9.3,-13.74,-0.0,10.11,3.65,0.0,7.93,0.0,0.0,72.74
155,9.8,30.68,53.15,3.99,0.0,0.0,0.0,0.0,0.0,-9.3,-14.13,-0.0,18.94,16.01,0.0,0.0,0.0,7.95,74.19
156,9.5,29.27,49.81,3.96,0.0,0.0,0.0,0.0,0.0,-9.3,-9.12,-0.0,27.78,28.73,0.0,7.94,0.0,0.0,74.12
157,9.41,28.64,39.76,3.77,0.0,0.0,0.0,0.0,0.0,-9.3,-1.77,-0.0,36.61,36.94,0.0,0.0,0.0,7.9,70.52
158,9.53,28.88,23.98,3.39,0.0,0.0,0.0,0.0,0.0,-3.06,-0.0,-0.0,45.45,38.53,0.0,7.82,0.0,0.0,62.72
159,9.83,29.61,6.99,3.25,0.0,0.77,9.3,0.0,0.0,-0.0,-0.0,-0.0,48.35,38.53,0.0,0.0,7.79,0.0,59.75
160,10.22,32.12,0.0,3.29,3.85,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,38.02,38.53,0.0,0.0,0.0,7.78,58.78
161,10.5,34.32,0.0,3.48,0.0,0.0,1.53,8.45,0.0,-0.0,-0.0,-0.0,27.69,38.53,0.0,7.77,0.0,0.0,58.28
162,10.68,35.17,0.0,3.95,0.0,0.0,5.02,5.29,0.0,-0.0,-0.0,-0.0,25.99,29.64,0.0,0.0,7.79,0.0,60.13
163,10.81,35.53,0.0,4.13,0.0,0.0,1.48,10.52,0.0,-0.0,-0.0,-0.0,20.41,24.07,0.0,7.82,0.0,0.0,62.48
164,10.82,35.38,0.0,4.17,0.0,0.0,0.0,12.34,0.0,-0.0,-0.0,-0.0,18.76,12.99,0.0,7.82,0.0,0.0,62.7
165,10.64,33.72,0.0,3.89,0.0,0.0,7.89,0.0,0.0,-0.0,-0.0,-0.0,18.76,0.0,0.0,0.0,7.75,0.0,56.14
166,10.41,32.13,0.0,3.82,0.0,0.0,8.97,0.0,0.0,-0.0,-0.0,-0.0,9.99,0.0,0.0,0.0,0.0,7.74,55.34
167,10.14,30.56,0.0,3.91,7.38,0.0,0.02,0.0,0.0,-0.0,-0.0,-0.0,0.03,0.0,0.0,0.0,7.7,0.0,52.02
168,9.87,29.28,0.0,3.83,7.24,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,7.68,0.0,50.22
