,0
"RangeIndex(start=0, stop=1, step=1)","   COST (billion euros)  Cost per MWh produced (euros/MWh)
0             19.495634                           0.000037"
offshore,2.419290165376
onshore,8.946488175218999
pv,4.785445011116341
river,0.111375
lake,0.16385884765449996
biogas,0.5529522392194425
phs,0.22188385642512484
battery,1.1423911985602453
methanation,1.1519492528041058
