hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,12.47,64.55,0.0,1.27,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1655.63,0.0,0.0,7.45,29.42
1,12.48,63.99,0.0,1.3,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1660.15,0.0,0.0,7.44,28.59
2,12.49,63.58,0.0,1.11,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1664.66,0.0,0.0,7.46,30.06
3,12.45,63.11,0.0,1.12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1669.18,0.0,0.0,7.45,28.86
4,12.43,62.39,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1673.7,0.0,0.0,7.43,27.65
5,12.43,61.8,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1678.22,0.0,0.0,7.43,27.57
6,12.43,60.95,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1682.74,0.0,0.0,7.43,26.89
7,12.35,59.79,0.05,1.18,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1687.26,0.0,0.0,7.43,27.27
8,12.21,58.0,3.19,1.19,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1691.78,0.0,0.0,7.47,30.76
9,11.96,55.29,9.73,1.31,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1696.3,0.0,0.0,7.56,39.13
10,11.52,52.98,19.32,1.38,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1700.82,0.0,0.0,7.58,41.15
11,11.22,52.72,30.4,1.38,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1705.34,0.0,0.0,7.62,44.62
12,11.23,51.89,33.66,1.29,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1709.86,0.0,0.0,7.62,44.44
13,11.32,48.97,29.26,1.36,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1714.38,0.0,0.0,7.62,44.33
14,11.4,44.72,17.55,1.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1718.9,0.0,0.0,7.54,37.48
15,11.34,43.31,4.96,1.27,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1723.42,0.0,7.52,0.0,35.69
16,10.9,45.45,0.01,1.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1727.94,7.46,0.0,0.0,29.94
17,10.51,47.89,0.0,1.33,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1732.46,0.0,7.46,0.0,29.73
18,10.16,49.06,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1736.98,0.0,0.0,7.51,34.66
19,10.38,48.35,0.0,1.82,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1741.49,0.0,0.0,7.55,38.29
20,10.83,48.57,0.0,1.71,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1746.01,0.0,0.0,7.58,40.68
21,11.57,51.76,0.0,1.5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1750.53,0.0,0.0,7.56,39.4
22,12.0,56.75,0.0,1.47,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,1755.05,7.51,0.0,0.0,34.31
23,12.3,61.15,0.0,1.39,0.0,0.0,0.0,0.0,0.0,-1.28,-0.0,-7.66,0.0,0.0,1759.57,0.0,0.0,7.46,30.5
24,12.37,65.54,0.0,1.31,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,1.22,0.0,1764.09,0.0,0.0,7.5,33.72
25,12.34,66.66,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,10.05,0.0,1768.61,0.0,0.0,7.52,35.17
26,12.28,66.23,0.0,1.1,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,18.89,0.0,1773.13,0.0,0.0,7.5,33.9
27,12.2,65.04,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,27.72,0.0,1777.65,0.0,0.0,7.47,30.93
28,12.13,62.18,0.0,1.16,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,36.56,0.0,1782.17,0.0,0.0,7.49,32.83
29,12.11,59.21,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,45.39,0.0,1786.69,0.0,0.0,7.48,31.67
30,12.15,56.64,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,54.23,0.0,1791.21,0.0,0.0,7.47,30.59
31,12.15,55.0,1.81,1.18,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,63.06,0.0,1795.73,0.0,7.55,0.0,38.35
32,12.16,54.06,15.34,1.23,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,71.9,0.0,1800.25,0.0,0.0,7.51,34.62
33,12.16,53.63,32.2,1.33,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,80.73,0.0,1804.77,0.0,0.0,7.56,39.59
34,12.18,54.75,45.92,1.43,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,89.57,0.0,1809.29,0.0,0.0,7.71,52.53
35,12.23,58.39,52.23,1.5,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,98.4,0.0,1813.8,0.0,0.0,7.72,54.13
36,12.21,58.93,49.91,1.58,0.0,0.0,0.0,0.0,0.0,-9.3,-6.54,-7.66,107.24,0.0,1818.32,0.0,0.0,7.81,61.93
37,12.16,57.56,40.87,1.62,0.0,0.0,0.0,0.0,0.0,-9.3,-20.08,-7.66,116.07,5.88,1822.84,0.0,0.0,7.77,58.1
38,12.1,55.35,26.05,1.46,0.0,0.0,0.0,0.0,0.0,-9.3,-20.08,-7.66,124.91,23.96,1827.36,0.0,0.0,7.73,54.8
39,12.0,54.47,8.85,1.43,0.0,0.0,0.0,0.0,0.0,-9.3,-10.65,-7.66,133.74,42.03,1831.88,0.0,7.67,0.0,49.13
40,11.83,54.52,0.04,1.59,0.0,0.0,0.0,0.0,0.0,-9.3,-10.84,-7.66,142.58,51.62,1836.4,0.0,7.57,0.0,40.19
41,11.59,53.9,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-9.3,-11.0,-7.66,151.41,61.38,1840.92,0.0,0.0,7.56,39.43
42,11.11,52.2,0.0,2.24,0.0,0.0,0.0,0.0,0.0,-9.3,-3.19,-7.66,160.25,71.27,1845.44,7.63,0.0,0.0,45.4
43,10.45,49.63,0.0,2.49,0.0,0.0,0.0,0.0,0.0,-5.32,-0.0,-7.66,169.08,74.14,1849.96,0.0,7.67,0.0,49.59
44,9.68,45.84,0.0,2.43,0.0,0.0,0.0,0.0,0.0,-4.29,-0.0,-7.66,174.13,74.14,1854.48,7.64,0.0,0.0,46.01
45,8.75,42.22,0.0,2.12,0.0,0.0,0.0,0.0,0.0,-1.89,-0.0,-7.66,178.21,74.14,1859.0,0.0,7.61,0.0,43.55
46,7.52,37.21,0.0,1.93,0.0,0.0,5.12,0.0,0.0,-0.0,-0.0,-7.66,180.0,74.14,1863.52,0.0,7.61,0.0,44.11
47,6.21,32.1,0.0,1.93,0.0,0.0,0.84,0.0,0.0,-0.0,-0.0,-0.0,174.31,74.14,1868.04,0.0,0.0,7.58,41.08
48,5.17,28.47,0.0,1.9,0.0,0.0,3.84,0.0,0.0,-0.0,-0.0,-0.51,173.38,74.14,1868.04,0.0,7.56,0.0,38.87
49,4.41,25.22,0.0,1.79,0.0,0.0,9.3,9.15,0.0,-0.0,-0.0,-0.0,169.12,74.14,1868.34,0.0,0.0,7.68,49.88
50,4.2,23.31,0.0,1.73,0.0,0.0,9.3,10.92,0.0,-0.0,-0.0,-0.0,158.78,64.51,1868.34,0.0,0.0,7.67,49.45
51,4.65,22.24,0.0,1.64,0.0,0.0,9.3,10.9,0.0,-0.0,-0.0,-0.0,148.45,53.01,1868.34,0.0,7.67,0.0,48.73
