hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,9.21,46.35,0.0,1.27,0.0,0.0,0.0,0.0,0.0,-9.3,-10.45,-7.66,87.21,32.72,10673.09,0.0,7.45,0.0,29.42
1,9.35,43.75,0.0,1.3,0.0,0.0,0.0,0.0,0.0,-9.3,-8.85,-7.66,96.05,42.13,10677.61,7.44,0.0,0.0,28.59
2,9.52,41.96,0.0,1.11,0.0,0.0,0.0,0.0,0.0,-9.3,-5.57,-7.66,104.88,50.09,10682.13,7.46,0.0,0.0,30.06
3,9.66,40.85,0.0,1.12,0.0,0.0,0.0,0.0,0.0,-9.3,-5.81,-7.66,113.72,55.1,10686.65,0.0,7.45,0.0,28.86
4,9.7,38.13,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-9.3,-4.43,-7.66,122.55,60.33,10691.16,7.43,0.0,0.0,27.65
5,9.81,36.62,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-9.3,-3.15,-7.66,131.39,64.31,10695.68,0.0,7.43,0.0,27.57
6,10.02,36.26,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-9.3,-3.63,-7.66,140.22,67.15,10700.2,7.43,0.0,0.0,26.89
7,10.13,35.91,0.11,1.18,0.0,0.0,0.0,0.0,0.0,-9.3,-3.11,-7.66,149.06,70.42,10704.72,7.43,0.0,0.0,27.27
8,9.93,33.84,3.79,1.19,0.0,0.0,0.0,0.0,0.0,-9.3,-1.03,-7.66,157.89,73.22,10709.24,0.0,7.47,0.0,30.76
9,9.35,29.81,9.35,1.31,0.0,0.0,0.0,0.0,0.0,-3.03,-0.0,-7.66,166.73,74.14,10713.76,7.56,0.0,0.0,39.13
10,8.99,29.01,12.67,1.38,0.0,0.0,0.0,0.0,0.0,-3.24,-0.0,-7.66,169.61,74.14,10718.28,7.58,0.0,0.0,41.15
11,9.01,30.46,15.02,1.38,0.0,0.0,0.0,0.0,0.0,-3.6,-0.0,-7.66,172.69,74.14,10722.8,7.62,0.0,0.0,44.62
12,8.88,30.32,15.72,1.29,0.0,0.0,0.0,0.0,0.0,-4.1,-0.0,-7.66,176.1,74.14,10727.32,0.0,7.62,0.0,44.44
13,8.48,27.6,12.97,1.36,0.0,0.0,1.57,0.0,0.0,-0.0,-0.0,-7.66,180.0,74.14,10731.84,0.0,0.0,7.62,44.33
14,8.12,23.84,8.14,1.25,0.0,0.0,3.79,0.0,0.0,-0.0,-0.0,-7.66,178.25,74.14,10736.36,0.0,0.0,7.54,37.48
15,8.23,24.9,2.8,1.27,0.0,0.0,6.16,0.0,0.0,-0.0,-0.0,-7.66,174.05,74.14,10740.88,0.0,0.0,7.52,35.69
16,8.8,28.6,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-1.05,-0.0,-7.66,167.2,74.14,10745.4,0.0,0.0,7.46,29.94
17,9.24,30.84,0.0,1.33,0.0,0.0,0.0,0.0,0.0,-4.02,-0.0,-7.66,168.2,74.14,10749.92,0.0,0.0,7.46,29.73
18,9.28,32.01,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-0.42,-0.0,-7.66,172.01,74.14,10754.44,0.0,0.0,7.51,34.66
19,9.45,33.13,0.0,1.82,0.0,0.0,0.84,0.0,0.0,-0.0,-0.0,-6.95,172.42,74.14,10758.95,0.0,7.55,0.0,38.29
20,9.37,33.2,0.0,1.71,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-3.59,171.49,74.14,10763.05,7.58,0.0,0.0,40.68
21,8.84,31.04,0.0,1.5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.98,171.49,74.14,10765.17,0.0,0.0,7.56,39.4
22,8.53,29.28,0.0,1.47,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.97,171.49,74.14,10766.34,0.0,7.51,0.0,34.31
