,0
"RangeIndex(start=0, stop=1, step=1)","   COST (billion euros)  Cost per MWh produced (euros/MWh)
0              19.53218                           0.000039"
offshore,2.419290165376
onshore,8.946488175218999
pv,4.785445011116341
river,0.111375
lake,0.16385884765449996
biogas,0.5759477018280842
phs,0.2218861133420001
battery,1.1575267876665882
methanation,1.1503617272768552
