,0
"RangeIndex(start=0, stop=1, step=1)","   COST (billion euros)  Cost per MWh produced (euros/MWh)
0             19.490949                           0.000038"
offshore,2.419290165376
onshore,8.946488175218999
pv,4.785445011116341
river,0.111375
lake,0.16385884765449996
biogas,0.5579813541790405
phs,0.2218843621680964
battery,1.1413104711991242
methanation,1.1433155314436856
