hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
55,11.55,36.55,1.1,1.53,0.0,0.0,4.92,0.0,0.0,-0.0,-0.0,-0.0,173.87,71.16,186.5,4.38,3.37,0.0,55.65
56,11.75,38.85,6.8,1.67,0.0,0.0,0.0,0.82,0.0,-0.0,-0.0,-0.0,168.4,71.16,186.5,7.79,0.0,0.0,59.89
57,11.9,41.0,11.75,1.71,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.94,168.4,70.3,186.5,7.85,0.0,0.0,65.43
58,12.01,43.67,16.63,1.88,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.41,168.4,70.3,187.06,7.86,0.0,0.0,66.78
59,12.08,46.43,18.49,1.99,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-5.75,168.4,70.3,191.43,7.93,0.0,0.0,73.24
60,12.13,49.27,15.59,2.01,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.12,168.4,70.3,194.82,7.97,0.0,0.0,76.88
61,12.19,51.55,9.86,2.0,0.0,0.0,0.0,0.89,0.0,-0.0,-0.0,-0.0,168.4,70.3,196.07,0.0,0.0,7.97,76.5
62,12.16,53.05,3.56,1.85,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.39,168.4,69.36,196.07,7.9,0.0,0.0,70.23
63,12.01,55.06,0.63,1.71,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.81,168.4,69.36,196.3,0.0,0.0,7.84,64.6
64,11.77,56.1,0.0,1.72,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-6.81,168.4,69.36,199.13,0.0,7.82,0.0,62.77
65,11.52,55.43,0.0,1.9,0.0,0.0,0.0,0.0,0.0,-1.55,-0.0,-7.66,168.4,69.36,203.15,7.79,0.0,0.0,59.63
66,11.27,53.74,0.0,2.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.4,169.88,69.36,207.67,0.0,7.82,0.0,62.82
67,11.11,51.38,0.0,2.57,0.0,0.0,1.01,0.0,0.0,-0.0,-0.0,-0.0,169.88,69.36,210.27,0.0,7.86,0.0,66.07
68,10.88,48.6,0.0,2.56,0.0,0.0,0.0,2.05,0.0,-0.0,-0.0,-0.0,168.76,69.36,210.27,0.0,7.83,0.0,64.1
69,10.64,46.0,0.0,2.27,0.0,0.0,0.0,0.1,0.0,-0.0,-0.0,-0.0,168.76,67.2,210.27,7.78,0.0,0.0,59.02
70,10.48,44.45,0.0,2.27,0.0,0.0,0.99,0.1,0.0,-0.0,-0.0,-0.0,168.76,67.09,210.27,7.77,0.0,0.0,58.28
71,10.61,44.4,0.0,2.14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-5.25,167.66,66.99,210.27,7.7,0.0,0.0,51.9
72,10.86,44.58,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-6.16,167.66,66.99,213.36,0.0,7.69,0.0,51.27
73,11.04,44.28,0.0,1.85,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-5.32,167.66,66.99,217.0,7.7,0.0,0.0,51.85
74,11.27,45.45,0.0,1.72,0.0,0.0,0.0,0.0,0.0,-1.01,-0.0,-7.66,167.66,66.99,220.13,7.68,0.0,0.0,49.77
75,11.41,46.56,0.0,1.73,0.0,0.0,0.0,0.0,0.0,-1.76,-0.0,-7.66,168.62,66.99,224.65,0.0,7.68,0.0,50.28
76,11.52,47.31,0.0,1.78,0.0,0.0,0.0,0.0,0.0,-2.26,-0.0,-7.66,170.29,66.99,229.17,0.0,7.69,0.0,50.69
77,11.54,48.26,0.0,1.86,0.0,0.0,0.0,0.0,0.0,-2.05,-0.0,-7.66,172.44,66.99,233.69,0.0,7.7,0.0,51.95
78,11.44,48.35,0.0,2.07,0.0,0.0,0.0,0.0,0.0,-5.91,-0.0,-4.13,174.39,66.99,238.21,7.7,0.0,0.0,51.82
79,11.28,47.44,0.12,2.42,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.41,180.0,66.99,240.65,7.72,0.0,0.0,53.85
80,11.27,45.24,3.4,2.75,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.32,180.0,66.99,245.02,0.0,0.0,7.77,58.35
81,11.31,44.41,9.49,3.17,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.22,180.0,66.99,247.57,0.0,7.86,0.0,66.15
82,11.43,45.35,15.14,3.26,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.48,180.0,66.99,248.88,0.0,0.0,7.91,70.69
83,11.62,47.7,19.9,3.2,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.13,180.0,66.99,251.52,0.0,7.96,0.0,75.28
84,11.75,48.37,19.42,3.3,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-3.79,180.0,66.99,255.73,0.0,8.0,0.0,79.05
85,11.79,45.71,14.84,3.32,0.0,0.0,3.52,0.0,0.0,-0.0,-0.0,-0.0,180.0,66.99,257.97,5.78,2.22,0.0,79.18
86,11.75,42.35,7.62,3.22,0.0,0.0,4.16,0.0,0.0,-0.0,-0.0,-0.0,176.08,66.99,257.97,0.0,0.0,7.89,69.1
87,11.69,42.05,1.77,3.21,0.0,0.0,6.44,0.0,0.0,-0.0,-0.0,-0.0,171.46,66.99,257.97,0.0,7.85,0.0,65.17
88,11.63,42.19,0.0,3.26,0.0,0.0,7.19,0.0,0.0,-0.0,-0.0,-0.0,164.3,66.99,257.97,0.0,0.0,7.84,64.27
89,11.54,41.28,0.0,3.41,0.0,0.0,7.84,0.0,0.0,-0.0,-0.0,-0.0,156.31,66.99,257.97,0.0,0.0,7.83,64.08
90,11.46,40.36,0.0,3.76,0.0,0.0,9.3,2.3,0.0,-0.0,-0.0,-0.0,147.6,66.99,257.97,0.0,0.0,7.87,67.17
91,11.41,39.53,0.0,3.98,0.0,0.0,9.3,5.96,0.0,-0.0,-0.0,-0.0,137.27,64.57,257.97,0.0,7.9,0.0,70.18
92,11.42,39.67,0.0,3.78,0.0,0.0,9.3,0.79,0.0,-0.0,-0.0,-0.0,126.93,58.3,257.97,0.0,0.0,7.84,64.96
93,11.4,40.09,0.0,3.36,0.0,0.0,7.16,0.0,0.0,-0.0,-0.0,-0.0,116.6,57.47,257.97,2.14,5.67,0.0,62.01
94,11.33,39.92,0.0,3.05,0.0,0.0,1.43,0.68,0.0,-0.0,-0.0,-0.0,108.65,57.47,257.97,0.0,0.0,7.75,56.42
95,11.3,39.78,0.0,2.94,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.8,107.06,56.75,257.97,0.0,7.71,0.0,53.22
96,11.26,40.17,0.0,2.86,0.0,0.0,0.0,0.0,0.0,-2.53,-0.0,-0.0,107.06,56.75,258.44,7.7,0.0,0.0,51.75
97,11.16,40.62,0.0,2.69,0.0,0.0,0.0,0.0,0.0,-1.48,-0.0,-0.0,109.47,56.75,258.44,0.0,0.0,7.71,52.98
98,11.08,40.79,0.0,2.54,0.0,0.0,0.0,0.0,0.0,-3.21,-0.0,-0.0,110.88,56.75,258.44,0.0,7.69,0.0,51.21
99,11.1,42.15,0.0,2.41,0.0,0.0,0.0,0.0,0.0,-4.07,-0.0,-0.0,113.92,56.75,258.44,7.7,0.0,0.0,51.59
100,11.22,43.37,0.0,2.36,0.0,0.0,0.0,0.0,0.0,-5.05,-0.0,-0.0,117.79,56.75,258.44,0.0,0.0,7.7,51.9
101,11.22,43.73,0.0,2.36,0.0,0.0,0.0,0.0,0.0,-4.75,-0.0,-0.0,122.59,56.75,258.44,0.0,0.0,7.71,52.56
102,11.27,43.98,0.0,2.57,0.0,0.0,0.0,0.0,0.0,-3.36,-0.0,-0.0,127.11,56.75,258.44,0.0,7.73,0.0,54.46
103,11.28,43.8,1.24,2.99,0.0,0.0,0.0,0.0,0.0,-5.82,-0.0,-0.0,130.3,56.75,258.44,0.0,0.0,7.72,53.5
104,11.28,43.05,10.4,3.41,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-5.95,135.82,56.75,258.44,7.81,0.0,0.0,62.2
105,11.39,43.12,23.49,3.62,0.0,0.0,0.0,0.0,0.0,-9.3,-0.09,-7.66,135.82,56.75,261.95,0.0,7.84,0.0,64.56
106,11.4,44.32,33.06,3.77,0.0,0.0,0.0,0.0,0.0,-9.3,-4.99,-7.66,144.66,56.83,266.47,0.0,7.91,0.0,70.6
107,11.45,46.29,37.7,3.75,0.0,0.0,0.0,0.0,0.0,-9.3,-9.34,-7.66,153.5,61.32,270.99,0.0,0.0,7.93,72.89
108,11.41,47.0,34.72,3.63,0.0,0.0,0.0,0.0,0.0,-9.3,-4.9,-7.66,162.33,69.73,275.51,7.95,0.0,0.0,74.89
109,11.27,46.01,26.45,3.37,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-6.25,171.16,74.14,280.03,0.0,0.0,7.92,71.55
110,11.24,43.66,15.36,3.19,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.35,180.0,74.14,283.71,0.0,7.89,0.0,69.09
111,11.11,42.48,4.15,2.98,0.0,0.0,6.26,0.0,0.0,-0.0,-0.0,-0.0,180.0,74.14,286.28,0.0,7.87,0.0,66.98
112,10.94,42.33,0.0,2.96,0.0,0.0,0.0,0.0,6.22,-0.0,-0.0,-0.0,173.04,74.14,286.28,0.0,7.82,0.0,62.46
113,10.72,42.1,0.0,3.16,0.0,0.0,5.76,0.0,0.0,-0.0,-0.0,-0.0,173.04,74.14,272.46,0.0,0.0,7.81,61.73
114,10.51,41.98,0.0,3.71,0.0,0.0,0.0,0.0,7.04,-0.0,-0.0,-0.0,166.64,74.14,272.46,0.0,7.82,0.0,63.23
115,10.27,41.43,0.0,4.18,0.0,0.0,0.0,0.0,8.91,-0.0,-0.0,-0.0,166.64,74.14,256.82,7.84,0.0,0.0,64.8
116,10.03,39.73,0.0,3.97,0.0,0.0,0.0,0.0,13.68,-0.0,-0.0,-0.0,166.64,74.14,237.02,0.0,0.0,7.87,67.42
117,9.54,37.27,0.0,3.6,0.0,0.0,9.3,2.38,0.0,-0.0,-0.0,-0.0,166.64,74.14,206.62,0.0,0.0,7.81,62.09
118,9.13,35.0,0.0,3.39,0.0,0.0,9.3,0.13,0.0,-0.0,-0.0,-0.0,156.31,71.64,206.62,0.0,0.0,7.76,56.95
119,9.02,33.68,0.0,3.24,0.0,0.0,0.0,0.0,6.67,-0.0,-0.0,-0.0,145.98,71.5,206.62,0.0,7.71,0.0,52.62
120,8.8,32.49,0.0,3.03,0.0,0.0,0.0,0.0,7.88,-0.0,-0.0,-0.0,145.98,71.5,191.79,0.0,0.0,7.7,52.2
121,8.69,31.41,0.0,2.67,0.0,0.0,9.3,1.12,0.0,-0.0,-0.0,-0.0,145.98,71.5,174.28,0.0,0.0,7.71,53.19
122,8.8,30.6,0.0,2.7,0.0,0.0,9.3,4.39,0.0,-0.0,-0.0,-0.0,135.64,70.32,174.28,0.0,0.0,7.74,55.79
123,8.81,29.74,0.0,2.65,0.0,0.0,9.3,6.31,0.0,-0.0,-0.0,-0.0,125.31,65.7,174.28,0.0,0.0,7.75,56.81
124,8.57,28.78,0.0,2.67,0.0,0.0,0.0,0.0,15.31,-0.0,-0.0,-0.0,114.98,59.05,174.28,7.74,0.0,0.0,55.33
125,8.3,28.07,0.0,2.64,0.0,0.0,9.3,4.88,0.0,-0.0,-0.0,-0.0,114.98,59.05,140.26,0.0,7.71,0.0,53.2
126,8.17,27.68,0.0,2.79,0.0,0.0,9.3,4.15,0.0,-0.0,-0.0,-0.0,104.64,53.91,140.26,0.0,0.0,7.7,52.09
127,7.81,26.61,1.2,3.09,0.0,0.0,1.18,0.0,23.06,-0.0,-0.0,-0.0,94.31,49.54,140.26,0.0,7.82,0.0,62.96
128,7.25,25.1,6.93,3.44,0.0,0.0,9.3,12.22,2.04,-0.0,-0.0,-0.0,93.0,49.54,89.01,0.0,7.86,0.0,66.29
129,6.77,23.24,12.66,3.59,0.0,0.0,9.3,0.0,16.08,-0.0,-0.0,-0.0,82.67,36.68,84.48,0.0,7.92,0.0,71.65
130,6.94,22.95,16.52,3.61,0.0,0.0,0.0,5.79,21.35,-0.0,-0.0,-0.0,72.33,36.68,48.75,0.0,7.98,0.0,77.16
131,7.04,24.97,21.47,3.81,0.0,0.0,9.3,17.03,0.0,-0.0,-0.0,-0.0,72.33,30.58,1.31,0.0,0.0,8.05,83.61
132,6.91,25.86,24.36,3.77,1.34,0.0,9.3,12.03,0.59,-0.0,-0.0,-0.0,62.0,12.66,1.31,0.0,8.05,0.0,84.15
133,6.52,24.71,24.77,3.55,8.49,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,51.67,0.0,0.0,0.0,7.98,0.0,77.33
134,5.97,22.83,16.16,3.38,5.12,5.8,9.3,0.0,0.0,-0.0,-0.0,-0.0,41.33,0.0,0.0,0.0,0.0,7.88,68.56
135,5.88,23.73,4.34,3.4,5.14,14.65,9.3,0.0,0.0,-0.0,-0.0,-0.0,31.0,0.0,0.0,0.0,0.0,7.86,66.45
136,6.31,26.12,0.0,3.37,13.0,5.83,9.3,0.0,0.0,-0.0,-0.0,-0.0,20.67,0.0,0.0,0.0,7.83,0.0,63.93
137,6.91,27.71,0.0,3.6,13.0,5.54,9.3,0.0,0.0,-0.0,-0.0,-0.0,10.33,0.0,0.0,0.0,7.86,0.0,66.06
138,7.52,28.19,0.0,4.12,13.0,17.16,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,7.9,0.0,69.99
139,8.29,28.86,0.0,4.24,13.0,13.58,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,7.88,0.0,0.0,67.97
140,9.28,30.44,0.0,4.08,5.09,21.69,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,7.91,70.58
141,9.81,31.41,0.0,3.56,13.0,7.83,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,7.85,0.0,65.61
142,10.15,32.08,0.0,3.37,13.0,0.28,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,7.78,0.0,0.0,58.89
143,10.7,33.6,0.0,3.33,5.27,2.15,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,7.73,55.04
144,11.01,35.65,0.0,3.15,3.07,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,7.71,0.0,52.87
145,11.26,38.07,0.0,2.84,0.0,0.0,0.0,0.0,0.0,-0.16,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,7.7,52.01
146,11.42,41.5,0.0,2.78,0.0,0.0,0.0,0.0,0.0,-5.61,-0.0,-0.0,0.15,0.0,0.0,0.0,7.68,0.0,50.1
147,11.7,45.12,0.0,2.74,0.0,0.0,0.0,0.0,0.0,-7.1,-0.0,-0.0,5.48,0.0,0.0,0.0,0.0,7.71,52.46
148,11.76,48.01,0.0,2.63,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-0.39,12.22,0.0,0.0,0.0,0.0,7.71,52.72
149,11.89,51.45,0.0,2.6,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-4.61,21.06,0.0,0.23,0.0,7.7,0.0,52.03
150,12.13,55.1,0.0,2.71,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.09,29.89,0.0,2.95,0.0,7.72,0.0,53.55
151,12.17,57.9,0.14,3.01,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-4.41,38.73,0.0,7.14,0.0,7.78,0.0,59.53
152,12.26,58.29,2.94,3.32,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-3.29,47.56,0.0,9.74,0.0,7.84,0.0,64.22
153,12.41,58.62,9.85,3.48,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-2.8,56.4,0.0,11.68,7.92,0.0,0.0,72.25
154,12.36,59.19,17.51,3.91,0.0,0.0,0.0,0.0,0.0,-9.3,-3.27,-7.66,65.23,0.0,13.33,7.93,0.0,0.0,72.74
155,12.32,61.5,24.38,3.99,0.0,0.0,0.0,0.0,0.0,-9.3,-11.04,-7.66,74.07,2.94,17.85,7.95,0.0,0.0,74.19
156,12.45,64.71,26.46,3.96,0.0,0.0,0.0,0.0,0.0,-9.3,-16.5,-7.66,82.9,12.88,22.37,0.0,0.0,7.94,74.12
157,12.35,66.17,21.33,3.77,0.0,0.0,0.0,0.0,0.0,-9.3,-16.14,-7.66,91.74,27.73,26.89,7.9,0.0,0.0,70.52
158,12.09,65.49,14.16,3.39,0.0,0.0,0.0,0.0,0.0,-9.3,-17.62,-5.49,100.57,42.26,31.41,0.0,0.0,7.82,62.72
159,11.7,62.41,4.9,3.25,0.0,0.0,0.0,0.0,0.0,-9.3,-13.22,-0.0,109.41,58.12,34.65,7.79,0.0,0.0,59.75
160,11.17,58.19,0.01,3.29,0.0,0.0,0.0,0.0,0.0,-9.3,-4.58,-0.0,118.24,70.02,34.65,0.0,7.78,0.0,58.78
161,10.08,51.88,0.0,3.48,0.0,0.0,0.0,0.0,0.0,-7.16,-0.0,-0.0,127.08,74.14,34.65,7.77,0.0,0.0,58.28
162,9.0,45.28,0.0,3.95,0.0,0.0,1.9,0.0,0.0,-0.0,-0.0,-0.0,133.88,74.14,34.65,7.4,0.39,0.0,60.13
163,8.06,39.26,0.0,4.13,0.0,0.0,9.3,0.0,1.73,-0.0,-0.0,-0.0,131.77,74.14,34.65,0.0,7.82,0.0,62.48
164,7.56,34.24,0.0,4.17,0.0,0.0,1.48,15.25,0.0,-0.0,-0.0,-0.0,121.44,74.14,30.81,7.82,0.0,0.0,62.7
165,7.78,31.89,0.0,3.89,0.0,0.0,9.3,0.0,3.28,-0.0,-0.0,-0.0,119.79,58.09,30.81,0.0,0.0,7.75,56.14
166,8.6,30.85,0.0,3.82,0.0,0.0,9.3,2.76,0.0,-0.0,-0.0,-0.0,109.46,58.09,23.52,0.0,7.74,0.0,55.34
167,9.15,30.0,0.0,3.91,0.0,0.0,8.96,0.0,0.0,-0.0,-0.0,-0.0,99.12,55.18,23.52,0.0,0.0,7.7,52.02
168,9.25,28.92,0.0,3.83,0.0,0.0,8.21,0.0,0.0,-0.0,-0.0,-0.0,89.16,55.18,23.52,0.0,7.68,0.0,50.22
169,8.83,27.43,0.0,3.61,0.0,0.0,9.3,0.0,0.22,-0.0,-0.0,-0.0,80.04,55.18,23.52,0.0,7.67,0.0,49.39
